FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;QRESIDUOS _VAL_INORGAN;PERIODO
20241212;9071;180208;SIERRA;MOQUEGUA;GENERAL SANCHEZ CERRO;PUQUINA;2402;1723;679;404.29;0;2023
20241212;9072;180209;SIERRA;MOQUEGUA;GENERAL SANCHEZ CERRO;QUINISTAQUILLAS;407;237;170;54.75;0;2023
20241212;9073;180210;SIERRA;MOQUEGUA;GENERAL SANCHEZ CERRO;UBINAS;1328;685;643;158.24;0;2023
20241212;9074;180211;SIERRA;MOQUEGUA;GENERAL SANCHEZ CERRO;YUNGA;717;408;309;94.25;0;2023
20241212;9075;180301;COSTA;MOQUEGUA;ILO;ILO;72017;71551;466;20146.72;269.98;2023
20241212;9076;180302;COSTA;MOQUEGUA;ILO;EL ALGARROBAL;10505;10425;80;2174.36;16.132;2023
20241212;9077;180303;COSTA;MOQUEGUA;ILO;PACOCHA;4569;4549;20;1114.83;15.43;2023
20241212;9078;190101;SIERRA;PASCO;PASCO;CHAUPIMARCA;26234;26200;34;6420.87;47.475;2023
20241212;9079;190102;SIERRA;PASCO;PASCO;HUACHON;4529;2849;1680;802.2;0;2023
20241212;9080;190103;SIERRA;PASCO;PASCO;HUARIACA;6589;6020;569;1883.4;0;2023
20241212;9081;190104;SIERRA;PASCO;PASCO;HUAYLLAY;9041;6447;2594;1512.74;0;2023
20241212;9082;190105;SIERRA;PASCO;PASCO;NINACACA;4148;2835;1313;310.43;0;2023
20241212;9083;190106;SIERRA;PASCO;PASCO;PALLANCHACRA;1242;433;809;135.47;0;2023
20241212;9084;190107;SIERRA;PASCO;PASCO;PAUCARTAMBO;7863;5419;2444;1525.84;0;2023
20241212;9085;190108;SIERRA;PASCO;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN;2817;1416;1401;354.4;0;2023
20241212;9086;190109;SIERRA;PASCO;PASCO;SIMON BOLIVAR;12279;11342;937;1892.49;16.43;2023
20241212;9087;190110;SIERRA;PASCO;PASCO;TICLACAYAN;2190;716;1474;112;0;2023
20241212;9088;190111;SIERRA;PASCO;PASCO;TINYAHUARCO;7480;7379;101;1769.91;0;2023
20241212;9089;190112;SIERRA;PASCO;PASCO;VICCO;4029;3783;246;1578.05;1.54;2023
20241212;9090;190113;SIERRA;PASCO;PASCO;YANACANCHA;31054;28795;2259;4804.65;89.4;2023
20241212;9091;190201;SIERRA;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;10572;8368;2204;1788.96;11.72;2023
20241212;9092;190202;SIERRA;PASCO;DANIEL ALCIDES CARRION;CHACAYAN;1479;1165;314;273.36;0;2023
20241212;9093;190203;SIERRA;PASCO;DANIEL ALCIDES CARRION;GOYLLARISQUIZGA;1238;1092;146;244.84;3.29;2023
20241212;9094;190204;SIERRA;PASCO;DANIEL ALCIDES CARRION;PAUCAR;1634;1334;300;222.59;0;2023
20241212;9095;190205;SIERRA;PASCO;DANIEL ALCIDES CARRION;SAN PEDRO DE PILLAO;1270;1066;204;122.29;0;2023
20241212;9096;190206;SIERRA;PASCO;DANIEL ALCIDES CARRION;SANTA ANA DE TUSI;24766;5147;19619;1207.71;0;2023
20241212;9097;190207;SIERRA;PASCO;DANIEL ALCIDES CARRION;TAPUC;1840;1742;98;299.75;0;2023
20241212;9098;190208;SIERRA;PASCO;DANIEL ALCIDES CARRION;VILCABAMBA;2106;1558;548;259.96;0;2023
20241212;9099;190301;SELVA;PASCO;OXAPAMPA;OXAPAMPA;17794;12252;5542;2747.07;0;2023
20241212;9100;190302;SELVA;PASCO;OXAPAMPA;CHONTABAMBA;6899;3387;3512;989;0;2023
20241212;9101;190303;SELVA;PASCO;OXAPAMPA;HUANCABAMBA;7163;3158;4005;675.14;0;2023
20241212;9102;190304;SELVA;PASCO;OXAPAMPA;PALCAZU;7818;1951;5867;542.55;0;2023
20241212;9103;190305;SELVA;PASCO;OXAPAMPA;POZUZO;3977;1273;2704;252.24;0;2023
20241212;9104;190306;SELVA;PASCO;OXAPAMPA;PUERTO BERMUDEZ;22704;8044;14660;3355.5;0;2023
20241212;9105;190307;SELVA;PASCO;OXAPAMPA;VILLA RICA;18402;13557;4845;4170.71;0;2023
20241212;9106;190308;SELVA;PASCO;OXAPAMPA;CONSTITUCIÓN;18268;10013;8255;3863.59;0;2023
20241212;9107;200101;COSTA;PIURA;PIURA;PIURA;187926;178122;9804;66872.09;1228.13;2023
20241212;9108;200104;COSTA;PIURA;PIURA;CASTILLA;197533;195344;2189;60096.19;354.01;2023
20241212;9109;200105;COSTA;PIURA;PIURA;CATACAOS;83594;80107;3487;22973.54;75.21;2023
20241212;9110;200107;COSTA;PIURA;PIURA;CURA MORI;20580;19318;1262;4734.29;0;2023
20241212;9111;200108;COSTA;PIURA;PIURA;EL TALLAN;5651;5214;437;1739.99;0;2023
20241212;9112;200109;COSTA;PIURA;PIURA;LA ARENA;42406;37933;4473;4944.84;68.79;2023
20241212;9113;200110;COSTA;PIURA;PIURA;LA UNION;45930;44750;1180;11900.3;148.72;2023
20241212;9114;200111;COSTA;PIURA;PIURA;LAS LOMAS;29406;11169;18237;2970.16;0;2023
20241212;9115;200114;COSTA;PIURA;PIURA;TAMBO GRANDE;129729;42587;87142;11991.28;234.26576;2023
20241212;9116;200115;COSTA;PIURA;PIURA;VEINTISEIS DE OCTUBRE;201571;201446;125;79830.17;531.64;2023
20241212;9117;200201;COSTA;PIURA;AYABACA;AYABACA;31788;5115;26673;1013.5;0;2023
20241212;9118;200202;COSTA;PIURA;AYABACA;FRIAS;21109;2028;19081;528.73;0;2023
20241212;9119;200203;COSTA;PIURA;AYABACA;JILILI;2626;193;2433;67.43;0;2023
20241212;9120;200204;COSTA;PIURA;AYABACA;LAGUNAS;5670;299;5371;62.36;0;2023
20241212;9121;200205;COSTA;PIURA;AYABACA;MONTERO;6504;984;5520;225.76;0;2023
20241212;9122;200206;COSTA;PIURA;AYABACA;PACAIPAMPA;23040;1305;21735;333.05;0;2023
20241212;9123;200207;COSTA;PIURA;AYABACA;PAIMAS;10620;3120;7500;943.58;0;2023
20241212;9124;200208;COSTA;PIURA;AYABACA;SAPILLICA;10978;928;10050;236.84;0;2023
20241212;9125;200209;COSTA;PIURA;AYABACA;SICCHEZ;1528;752;776;191.92;0;2023
20241212;9126;200210;COSTA;PIURA;AYABACA;SUYO;12085;3311;8774;828.7;0;2023
20241212;9127;200301;SIERRA;PIURA;HUANCABAMBA;HUANCABAMBA;29359;8247;21112;2150.11;0;2023
20241212;9128;200302;COSTA;PIURA;HUANCABAMBA;CANCHAQUE;7357;2051;5306;523.44;0;2023
20241212;9129;200303;SIERRA;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;11625;489;11136;68.84;0;2023
20241212;9130;200304;SIERRA;PIURA;HUANCABAMBA;HUARMACA;37131;3077;34054;320.89;0;2023
20241212;9131;200305;COSTA;PIURA;HUANCABAMBA;LALAQUIZ;3996;1215;2781;310.08;0;2023
20241212;9132;200306;COSTA;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;9490;2125;7365;742.38;0;2023
20241212;9133;200307;SIERRA;PIURA;HUANCABAMBA;SONDOR;7227;1186;6041;191.71;0;2023
20241212;9134;200308;SIERRA;PIURA;HUANCABAMBA;SONDORILLO;11357;610;10747;140.92;0;2023
20241212;9135;200401;COSTA;PIURA;MORROPON;CHULUCANAS;91788;65831;25957;22312.01;176.42;2023
20241212;9136;200402;COSTA;PIURA;MORROPON;BUENOS AIRES;10570;8316;2254;1894.23;0;2023
20241212;9137;200403;COSTA;PIURA;MORROPON;CHALACO;7337;942;6395;147.36;0;2023
20241212;9138;200404;COSTA;PIURA;MORROPON;LA MATANZA;15578;9351;6227;2974.29;0;2023
20241212;9139;200405;COSTA;PIURA;MORROPON;MORROPON;16503;12480;4023;4164.75;0;2023
20241212;9140;200406;COSTA;PIURA;MORROPON;SALITRAL;9258;6215;3043;1586.14;0;2023
20241212;9141;200407;COSTA;PIURA;MORROPON;SAN JUAN DE BIGOTE;6676;3725;2951;1048.85;0;2023
20241212;9142;200408;COSTA;PIURA;MORROPON;SANTA CATALINA DE MOSSA;3716;1430;2286;364.95;0;2023
20241212;9143;200409;COSTA;PIURA;MORROPON;SANTO DOMINGO;5606;859;4747;219.23;0;2023
20241212;9144;200410;COSTA;PIURA;MORROPON;YAMANGO;8515;1629;6886;433.2;0;2023
20241212;9145;200501;COSTA;PIURA;PAITA;PAITA;109218;109209;9;22777.88;453.69;2023
20241212;9146;200502;COSTA;PIURA;PAITA;AMOTAPE;2582;2483;99;880.4;0;2023
20241212;9147;200503;COSTA;PIURA;PAITA;ARENAL;1276;1005;271;361.58;0;2023
20241212;9148;200504;COSTA;PIURA;PAITA;COLAN;17579;15554;2025;2595.3;0;2023
20241212;9149;200505;COSTA;PIURA;PAITA;LA HUACA;14668;13422;1246;4479.11;0;2023
20241212;9150;200506;COSTA;PIURA;PAITA;TAMARINDO;5544;5426;118;1386.34;0;2023
20241212;9151;200507;COSTA;PIURA;PAITA;VICHAYAL;6415;4560;1855;1046.19;0;2023
20241212;9152;200601;COSTA;PIURA;SULLANA;SULLANA;194970;183147;11823;63983.71;1028.95;2023
20241212;9153;200602;COSTA;PIURA;SULLANA;BELLAVISTA;39535;39535;0;10513.49;97.346;2023
20241212;9154;200603;COSTA;PIURA;SULLANA;IGNACIO ESCUDERO;22399;22171;228;6242.72;0;2023
20241212;9155;200604;COSTA;PIURA;SULLANA;LANCONES;13379;464;12915;108.87;0;2023
20241212;9156;200605;COSTA;PIURA;SULLANA;MARCAVELICA;33438;30750;2688;9460.02;0;2023
20241212;9157;200606;COSTA;PIURA;SULLANA;MIGUEL CHECA;10727;10398;329;3415.74;0;2023
20241212;9158;200607;COSTA;PIURA;SULLANA;QUERECOTILLO;28852;25826;3026;6463.88;0;2023
20241212;9159;200608;COSTA;PIURA;SULLANA;SALITRAL;7962;7194;768;2025.62;0;2023
20241212;9160;200701;COSTA;PIURA;TALARA;PARIÑAS;108033;107362;671;28550.62;533.16;2023
20241212;9161;200702;COSTA;PIURA;TALARA;EL ALTO;9299;9299;0;2472.87;0;2023
20241212;9162;200703;COSTA;PIURA;TALARA;LA BREA;13343;13082;261;3001.38;0;2023
20241212;9163;200704;COSTA;PIURA;TALARA;LOBITOS;1373;1324;49;379.7;0;2023
20241212;9164;200705;COSTA;PIURA;TALARA;LOS ORGANOS;11999;11928;71;3793.96;0;2023
20241212;9165;200706;COSTA;PIURA;TALARA;MANCORA;14760;14576;184;3876.17;0;2023
20241212;9166;200801;COSTA;PIURA;SECHURA;SECHURA;55316;53232;2084;16931.58;124.98959;2023
20241212;9167;200802;COSTA;PIURA;SECHURA;BELLAVISTA DE LA UNION;5509;5266;243;1208.17;0;2023
20241212;9168;200803;COSTA;PIURA;SECHURA;BERNAL;8071;7464;607;1556.78;0;2023
20241212;9169;200804;COSTA;PIURA;SECHURA;CRISTO NOS VALGA;5331;3021;2310;770.99;0;2023
20241212;9170;200805;COSTA;PIURA;SECHURA;VICE;18940;18375;565;2970.19;0;2023
20241212;9171;200806;COSTA;PIURA;SECHURA;RINCONADA LLICUAR;3212;3205;7;817.95;0;2023
20241212;9172;210101;SIERRA;PUNO;PUNO;PUNO;142282;131412;10870;45909.72;1174.95;2023
20241212;9173;210102;SIERRA;PUNO;PUNO;ACORA;21138;1945;19193;476.66;0;2023
20241212;9174;210103;SIERRA;PUNO;PUNO;AMANTANI;3083;202;2881;46.66;0;2023
20241212;9175;210104;SIERRA;PUNO;PUNO;ATUNCOLLA;4364;172;4192;39.73;0;2023
20241212;9176;210105;SIERRA;PUNO;PUNO;CAPACHICA;6074;500;5574;115.51;0;2023
20241212;9177;210106;SIERRA;PUNO;PUNO;CHUCUITO;6873;616;6257;142.3;0;2023
20241212;9178;210107;SIERRA;PUNO;PUNO;COATA;6426;1092;5334;252.26;0;2023
20241212;9179;210108;SIERRA;PUNO;PUNO;HUATA;2357;152;2205;35.11;0;2023
20241212;9180;210109;SIERRA;PUNO;PUNO;MAÑAZO;5037;1715;3322;396.19;0;2023
20241212;9181;210110;SIERRA;PUNO;PUNO;PAUCARCOLLA;4031;325;3706;75.08;0;2023
20241212;9182;210111;SIERRA;PUNO;PUNO;PICHACANI;5990;1631;4359;376.78;0;2023
20241212;9183;210112;SIERRA;PUNO;PUNO;PLATERIA;6762;259;6503;39.16;0;2023
20241212;9184;210113;SIERRA;PUNO;PUNO;SAN ANTONIO;2584;166;2418;38.35;0;2023
20241212;9185;210114;SIERRA;PUNO;PUNO;TIQUILLACA;1450;185;1265;42.74;0;2023
20241212;9186;210115;SIERRA;PUNO;PUNO;VILQUE;2806;527;2279;121.74;0;2023
20241212;9187;210201;SIERRA;PUNO;AZANGARO;AZANGARO;32345;20072;12273;4291.11;91.165;2023
20241212;9188;210202;SIERRA;PUNO;AZANGARO;ACHAYA;2576;54;2522;12.47;0;2023
20241212;9189;210203;SIERRA;PUNO;AZANGARO;ARAPA;6891;1190;5701;274.9;0;2023
20241212;9190;210204;SIERRA;PUNO;AZANGARO;ASILLO;14001;3169;10832;732.08;0;2023
20241212;9191;210205;SIERRA;PUNO;AZANGARO;CAMINACA;2836;97;2739;22.41;0;2023
20241212;9192;210206;SIERRA;PUNO;AZANGARO;CHUPA;4692;477;4215;106.95;0;2023
20241212;9193;210207;SIERRA;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;4705;2880;1825;630.72;0;2023
20241212;9194;210208;SIERRA;PUNO;AZANGARO;MUÑANI;6754;1672;5082;386.25;0;2023
20241212;9195;210209;SIERRA;PUNO;AZANGARO;POTONI;3128;1366;1762;156.7;0;2023
20241212;9196;210210;SIERRA;PUNO;AZANGARO;SAMAN;8140;293;7847;50.42;0;2023
20241212;9197;210211;SIERRA;PUNO;AZANGARO;SAN ANTON;7030;2953;4077;554.32;0;2023
20241212;9198;210212;SIERRA;PUNO;AZANGARO;SAN JOSE;4735;1775;2960;601.6;0;2023
20241212;9199;210213;SIERRA;PUNO;AZANGARO;SAN JUAN DE SALINAS;2672;117;2555;27.03;0;2023
20241212;9200;210214;SIERRA;PUNO;AZANGARO;SANTIAGO DE PUPUJA;4278;121;4157;27.95;0;2023
20241212;9201;210215;SIERRA;PUNO;AZANGARO;TIRAPATA;2950;529;2421;122.21;0;2023
20241212;9202;210301;SIERRA;PUNO;CARABAYA;MACUSANI;14695;12556;2139;2356.94;10.99;2023
20241212;9203;210302;SIERRA;PUNO;CARABAYA;AJOYANI;2600;1584;1016;365.92;0;2023
20241212;9204;210303;SELVA;PUNO;CARABAYA;AYAPATA;9569;2326;7243;351.72;0;2023
20241212;9205;210304;SELVA;PUNO;CARABAYA;COASA;4879;2391;2488;664.91;0;2023
20241212;9206;210305;SIERRA;PUNO;CARABAYA;CORANI;4983;2669;2314;616.57;0;2023
20241212;9207;210306;SIERRA;PUNO;CARABAYA;CRUCERO;10437;7633;2804;2029.83;0;2023
20241212;9208;210307;SELVA;PUNO;CARABAYA;ITUATA;9139;825;8314;146.26;0;2023
20241212;9209;210308;SIERRA;PUNO;CARABAYA;OLLACHEA;6907;2736;4171;699.05;0;2023
20241212;9210;210309;SELVA;PUNO;CARABAYA;SAN GABAN;9214;1879;7335;522.53;0;2023
20241212;9211;210310;SELVA;PUNO;CARABAYA;USICAYOS;7655;2830;4825;590.26;0;2023
20241212;9212;210401;SIERRA;PUNO;CHUCUITO;JULI;20184;7480;12704;1404.1;0;2023
20241212;9213;210402;SIERRA;PUNO;CHUCUITO;DESAGUADERO;12195;6916;5279;2452.22;0;2023
20241212;9214;210403;SIERRA;PUNO;CHUCUITO;HUACULLANI;7779;1770;6009;408.89;0;2023
20241212;9215;210404;SIERRA;PUNO;CHUCUITO;KELLUYO;5163;527;4636;134.65;0;2023
20241212;9216;210405;SIERRA;PUNO;CHUCUITO;PISACOMA;7567;986;6581;185.09;0;2023
20241212;9217;210406;SIERRA;PUNO;CHUCUITO;POMATA;13568;2351;11217;490.35;0;2023
20241212;9218;210407;SIERRA;PUNO;CHUCUITO;ZEPITA;17291;1870;15421;302.27;0;2023
20241212;9219;210501;SIERRA;PUNO;EL COLLAO;ILAVE;47358;20253;27105;4541.01;62.108;2023
20241212;9220;210502;SIERRA;PUNO;EL COLLAO;CAPAZO;985;81;904;18.71;0;2023
20241212;9221;210503;SIERRA;PUNO;EL COLLAO;PILCUYO;10136;1109;9027;256.19;0;2023
20241212;9222;210504;SIERRA;PUNO;EL COLLAO;SANTA ROSA;2723;823;1900;190.12;0;2023
20241212;9223;210505;SIERRA;PUNO;EL COLLAO;CONDURIRI;2111;436;1675;181.87;0;2023
20241212;9224;210601;SIERRA;PUNO;HUANCANE;HUANCANE;18527;6762;11765;1198.81;0;2023
20241212;9225;210602;SIERRA;PUNO;HUANCANE;COJATA;3916;1306;2610;306.44;0;2023
20241212;9226;210603;SIERRA;PUNO;HUANCANE;HUATASANI;2927;1144;1783;264.28;0;2023
20241212;9227;210604;SIERRA;PUNO;HUANCANE;INCHUPALLA;2398;129;2269;19.51;0;2023
20241212;9228;210605;SIERRA;PUNO;HUANCANE;PUSI;4790;720;4070;166.33;0;2023
20241212;9229;210606;SIERRA;PUNO;HUANCANE;ROSASPATA;3717;383;3334;88.48;0;2023
20241212;9230;210607;SIERRA;PUNO;HUANCANE;TARACO;13235;1581;11654;365.23;0;2023
20241212;9231;210608;SIERRA;PUNO;HUANCANE;VILQUE CHICO;7052;739;6313;269.74;0;2023
20241212;9232;210701;SIERRA;PUNO;LAMPA;LAMPA;11661;5251;6410;2190.42;0;2023
20241212;9233;210702;SIERRA;PUNO;LAMPA;CABANILLA;6004;1082;4922;249.95;0;2023
20241212;9234;210703;SIERRA;PUNO;LAMPA;CALAPUJA;1817;486;1331;112.27;0;2023
20241212;9235;210704;SIERRA;PUNO;LAMPA;NICASIO;2245;434;1811;100.26;0;2023
20241212;9236;210705;SIERRA;PUNO;LAMPA;OCUVIRI;2222;590;1632;136.3;0;2023
20241212;9237;210706;SIERRA;PUNO;LAMPA;PALCA;1455;485;970;112.04;0;2023
20241212;9238;210707;SIERRA;PUNO;LAMPA;PARATIA;2052;664;1388;153.39;0;2023
20241212;9239;210708;SIERRA;PUNO;LAMPA;PUCARA;5098;1842;3256;425.52;0;2023
20241212;9240;210709;SIERRA;PUNO;LAMPA;SANTA LUCIA;7185;5278;1907;1210.92;7.62;2023
20241212;9241;210710;SIERRA;PUNO;LAMPA;VILAVILA;961;342;619;79.01;0;2023
20241212;9242;210801;SIERRA;PUNO;MELGAR;AYAVIRI;26329;22595;3734;6244.29;136.32;2023
20241212;9243;210802;SIERRA;PUNO;MELGAR;ANTAUTA;5897;3592;2305;917.76;0;2023
20241212;9244;210803;SIERRA;PUNO;MELGAR;CUPI;1886;231;1655;24.09;0;2023
20241212;9245;210804;SIERRA;PUNO;MELGAR;LLALLI;2217;1370;847;207.16;0;2023
20241212;9246;210805;SIERRA;PUNO;MELGAR;MACARI;6993;2751;4242;545.09;0;2023
20241212;9247;210806;SIERRA;PUNO;MELGAR;NUÑOA;7683;3609;4074;545.73;0;2023
20241212;9248;210807;SIERRA;PUNO;MELGAR;ORURILLO;6899;796;6103;183.89;0;2023
20241212;9249;210808;SIERRA;PUNO;MELGAR;SANTA ROSA;6134;2574;3560;594.62;0;2023
20241212;9250;210809;SIERRA;PUNO;MELGAR;UMACHIRI;3791;609;3182;155.6;0;2023
20241212;9251;210901;SIERRA;PUNO;MOHO;MOHO;10100;2511;7589;261.86;12.58;2023
20241212;9252;210902;SIERRA;PUNO;MOHO;CONIMA;3231;823;2408;190.12;0;2023
20241212;9253;210903;SIERRA;PUNO;MOHO;HUAYRAPATA;2266;760;1506;175.57;0;2023
20241212;9254;210904;SIERRA;PUNO;MOHO;TILALI;2456;683;1773;157.78;0;2023
20241212;9255;211001;SIERRA;PUNO;SAN ANTONIO DE PUTINA;PUTINA;12840;9012;3828;2114.6;0;2023
20241212;9256;211002;SIERRA;PUNO;SAN ANTONIO DE PUTINA;ANANEA;10289;9106;1183;3751.02;0;2023
20241212;9257;211003;SIERRA;PUNO;SAN ANTONIO DE PUTINA;PEDRO VILCA APAZA;1818;605;1213;94.64;0;2023
20241212;9258;211004;SIERRA;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;5592;2304;3288;532.25;0;2023
20241212;9259;211005;SIERRA;PUNO;SAN ANTONIO DE PUTINA;SINA;1911;601;1310;138.84;0;2023
20241212;9260;211101;SIERRA;PUNO;SAN ROMAN;JULIACA;260785;244413;16372;89210.75;878.938;2023
20241212;9261;211102;SIERRA;PUNO;SAN ROMAN;CABANA;5618;911;4707;171.01;0;2023
20241212;9262;211103;SIERRA;PUNO;SAN ROMAN;CABANILLAS;4145;1927;2218;445.16;0;2023
20241212;9263;211104;SIERRA;PUNO;SAN ROMAN;CARACOTO;7637;1140;6497;263.35;0;2023
20241212;9264;211105;SIERRA;PUNO;SAN ROMAN;SAN MIGUEL;77905;71286;6619;18585.28;135.402;2023
20241212;9265;211201;SELVA;PUNO;SANDIA;SANDIA;11199;3853;7346;1044.71;0;2023
20241212;9266;211202;SIERRA;PUNO;SANDIA;CUYOCUYO;5597;1945;3652;449.32;0;2023
20241212;9267;211203;SELVA;PUNO;SANDIA;LIMBANI;3039;1431;1608;149.23;0;2023
20241212;9268;211204;SIERRA;PUNO;SANDIA;PATAMBUCO;4093;403;3690;93.1;0;2023
20241212;9269;211205;SELVA;PUNO;SANDIA;PHARA;6357;1499;4858;382.99;0;2023
20241212;9270;211206;SIERRA;PUNO;SANDIA;QUIACA;2281;320;1961;73.92;0;2023
20241212;9271;211207;SELVA;PUNO;SANDIA;SAN JUAN DEL ORO;2595;1316;1279;365.96;0;2023
20241212;9272;211208;SELVA;PUNO;SANDIA;YANAHUAYA;1996;912;1084;253.62;0;2023
20241212;9273;211209;SELVA;PUNO;SANDIA;ALTO INAMBARI;7284;1446;5838;402.11;0;2023
20241212;9274;211210;SELVA;PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCO;9873;1696;8177;521.76;0;2023
20241212;9275;211301;SIERRA;PUNO;YUNGUYO;YUNGUYO;24268;10482;13786;2076.93;0;2023
20241212;9276;211302;SIERRA;PUNO;YUNGUYO;ANAPIA;1657;1390;267;144.96;0;2023
20241212;9277;211303;SIERRA;PUNO;YUNGUYO;COPANI;4883;528;4355;121.97;0;2023
20241212;9278;211304;SIERRA;PUNO;YUNGUYO;CUTURAPI;1310;813;497;187.81;0;2023
20241212;9279;211305;SIERRA;PUNO;YUNGUYO;OLLARAYA;2272;292;1980;41.11;0;2023
20241212;9280;211306;SIERRA;PUNO;YUNGUYO;TINICACHI;784;459;325;106.03;0;2023
20241212;9281;211307;SIERRA;PUNO;YUNGUYO;UNICACHI;651;246;405;56.83;0;2023
20241212;9282;220101;SELVA;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;89255;65316;23939;23499.76;199.23;2023
20241212;9283;220102;SELVA;SAN MARTIN;MOYOBAMBA;CALZADA;4919;4297;622;941.04;0;2023
20241212;9284;220103;SELVA;SAN MARTIN;MOYOBAMBA;HABANA;1655;1288;367;389.53;0;2023
20241212;9285;220104;SELVA;SAN MARTIN;MOYOBAMBA;JEPELACIO;15308;5880;9428;1410.36;0;2023
20241212;9286;220105;SELVA;SAN MARTIN;MOYOBAMBA;SORITOR;22721;15731;6990;5495.74;0;2023
20241212;9287;220106;SELVA;SAN MARTIN;MOYOBAMBA;YANTALO;2949;2253;696;516.9;0;2023
20241212;9288;220201;SELVA;SAN MARTIN;BELLAVISTA;BELLAVISTA;19507;18543;964;6091.38;0;2023
20241212;9289;220202;SELVA;SAN MARTIN;BELLAVISTA;ALTO BIAVO;10372;4755;5617;1140.52;0;2023
20241212;9290;220203;SELVA;SAN MARTIN;BELLAVISTA;BAJO BIAVO;15691;2503;13188;770.03;0;2023
20241212;9291;220204;SELVA;SAN MARTIN;BELLAVISTA;HUALLAGA;2732;973;1759;270.58;0;2023
20241212;9292;220205;SELVA;SAN MARTIN;BELLAVISTA;SAN PABLO;8609;6200;2409;1907.39;0;2023
20241212;9293;220206;SELVA;SAN MARTIN;BELLAVISTA;SAN RAFAEL;6383;5510;873;2241;0;2023
20241212;9294;220301;SELVA;SAN MARTIN;EL DORADO;SAN JOSE DE SISA;17781;12721;5060;4510.5;0;2023
20241212;9295;220302;SELVA;SAN MARTIN;EL DORADO;AGUA BLANCA;2335;1336;999;327.42;0;2023
20241212;9296;220303;SELVA;SAN MARTIN;EL DORADO;SAN MARTIN;13885;3449;10436;959.12;0;2023
20241212;9297;220304;SELVA;SAN MARTIN;EL DORADO;SANTA ROSA;7589;2346;5243;611.64;0;2023
20241212;9298;220305;SELVA;SAN MARTIN;EL DORADO;SHATOJA;3352;1446;1906;241.28;0;2023
20241212;9299;220401;SELVA;SAN MARTIN;HUALLAGA;SAPOSOA;15388;9067;6321;3687.68;0;2023
20241212;9300;220402;SELVA;SAN MARTIN;HUALLAGA;ALTO SAPOSOA;5996;3496;2500;1221.35;0;2023
20241212;9301;220403;SELVA;SAN MARTIN;HUALLAGA;EL ESLABON;1811;1049;762;404.76;0;2023
20241212;9302;220404;SELVA;SAN MARTIN;HUALLAGA;PISCOYACU;4965;2369;2596;658.79;0;2023
20241212;9303;220405;SELVA;SAN MARTIN;HUALLAGA;SACANCHE;2261;1089;1172;302.84;0;2023
20241212;9304;220406;SELVA;SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA;838;765;73;251.3;0;2023
20241212;9305;220501;SELVA;SAN MARTIN;LAMAS;LAMAS;15886;13938;1948;4796.66;0;2023
20241212;9306;220502;SELVA;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;14303;6364;7939;1858.29;0;2023
20241212;9307;220503;SELVA;SAN MARTIN;LAMAS;BARRANQUITA;7939;4223;3716;1174.36;0;2023
20241212;9308;220504;SELVA;SAN MARTIN;LAMAS;CAYNARACHI;11602;6686;4916;1859.29;0;2023
20241212;9309;220505;SELVA;SAN MARTIN;LAMAS;CUÑUMBUQUI;2792;1668;1124;463.85;0;2023
20241212;9310;220506;SELVA;SAN MARTIN;LAMAS;PINTO RECODO;8987;2245;6742;624.31;0;2023
20241212;9311;220507;SELVA;SAN MARTIN;LAMAS;RUMISAPA;4044;1993;2051;519.6;0;2023
20241212;9312;220508;SELVA;SAN MARTIN;LAMAS;SAN ROQUE DE CUMBAZA;1756;766;990;319.53;0;2023
20241212;9313;220509;SELVA;SAN MARTIN;LAMAS;SHANAO;1748;836;912;300.78;0;2023
20241212;9314;220510;SELVA;SAN MARTIN;LAMAS;TABALOSOS;14955;10205;4750;2341.32;0;2023
20241212;9315;220511;SELVA;SAN MARTIN;LAMAS;ZAPATERO;6012;2279;3733;633.76;0;2023
20241212;9316;220601;SELVA;SAN MARTIN;MARISCAL CACERES;JUANJUI;35607;32078;3529;12544.79;129;2023
20241212;9317;220602;SELVA;SAN MARTIN;MARISCAL CACERES;CAMPANILLA;19714;6062;13652;1685.76;0;2023
20241212;9318;220603;SELVA;SAN MARTIN;MARISCAL CACERES;HUICUNGO;10207;5374;4833;1625.25;0;2023
20241212;9319;220604;SELVA;SAN MARTIN;MARISCAL CACERES;PACHIZA;7351;4180;3171;1743.66;0;2023
20241212;9320;220605;SELVA;SAN MARTIN;MARISCAL CACERES;PAJARILLO;5981;1527;4454;605.13;0;2023
20241212;9321;220701;SELVA;SAN MARTIN;PICOTA;PICOTA;12098;10765;1333;3648.57;0;2023
20241212;9322;220702;SELVA;SAN MARTIN;PICOTA;BUENOS AIRES;3008;1265;1743;351.78;0;2023
