FECHA_CORTE;UBIGEO;ANIO;DEPARTAMENTO;PROVINCIA;DISTRITO;REGION_NATURAL;TIPO_MUNICIPALIDAD;POB_TOTAL_INEI;POB_URBANA_INEI;POB_RURAL_INEI;CLASIFICACION_MUNICIPAL_MEF;GENERACION_PER_CAPITA_DOM;GENERACION_DOM_URBANA_TDIA;GENERACION_DOM URBANA_TANIO;GENERACION_MUN_TANIO;GENERACION_MUN_TDIA;GENERACION_PER_CAPITA_MUNICIPAL
20240410;61104;2019;CAJAMARCA;SAN MIGUEL;CATILLUC;SIERRA;DISTRITAL;2855;448;2407;G;0.44;0.20;71.57;102.24;0.28;0.63
20240410;61105;2019;CAJAMARCA;SAN MIGUEL;EL PRADO;SIERRA;DISTRITAL;1680;270;1410;G;0.44;0.12;43.13;61.62;0.17;0.63
20240410;61106;2019;CAJAMARCA;SAN MIGUEL;LA FLORIDA;SIERRA;DISTRITAL;2193;589;1604;G;0.44;0.26;94.09;134.42;0.37;0.63
20240410;61107;2019;CAJAMARCA;SAN MIGUEL;LLAPA;SIERRA;DISTRITAL;4633;785;3848;G;0.44;0.34;125.40;179.15;0.49;0.63
20240410;61108;2019;CAJAMARCA;SAN MIGUEL;NANCHOC;COSTA;DISTRITAL;1373;328;1045;G;0.50;0.16;59.82;85.45;0.23;0.71
20240410;61109;2019;CAJAMARCA;SAN MIGUEL;NIEPOS;SIERRA;DISTRITAL;3359;818;2541;G;0.44;0.36;130.68;186.68;0.51;0.63
20240410;61110;2019;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;COSTA;DISTRITAL;2293;385;1908;G;0.50;0.19;70.21;100.30;0.27;0.71
20240410;61111;2019;CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN;SIERRA;DISTRITAL;3781;209;3572;G;0.44;0.09;33.39;47.70;0.13;0.63
20240410;61112;2019;CAJAMARCA;SAN MIGUEL;TONGOD;SIERRA;DISTRITAL;2644;647;1997;G;0.44;0.28;103.36;147.66;0.40;0.63
20240410;61113;2019;CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA;SIERRA;DISTRITAL;3173;985;2188;G;0.44;0.43;157.36;224.79;0.62;0.63
20240410;61201;2019;CAJAMARCA;SAN PABLO;SAN PABLO;SIERRA;PROVINCIAL;13457;3502;9955;B;0.49;1.72;626.33;894.76;2.45;0.70
20240410;61202;2019;CAJAMARCA;SAN PABLO;SAN BERNARDINO;SIERRA;DISTRITAL;4590;207;4383;G;0.44;0.09;33.07;47.24;0.13;0.63
20240410;61203;2019;CAJAMARCA;SAN PABLO;SAN LUIS;SIERRA;DISTRITAL;953;200;753;G;0.44;0.09;31.95;45.64;0.13;0.63
20240410;61204;2019;CAJAMARCA;SAN PABLO;TUMBADEN;SIERRA;DISTRITAL;3677;187;3490;G;0.44;0.08;29.87;42.68;0.12;0.63
20240410;61301;2019;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;SIERRA;PROVINCIAL;9799;5299;4500;B;0.56;2.97;1083.12;1547.31;4.24;0.80
20240410;61302;2019;CAJAMARCA;SANTA CRUZ;ANDABAMBA;SIERRA;DISTRITAL;1343;243;1100;G;0.44;0.11;38.82;55.46;0.15;0.63
20240410;61303;2019;CAJAMARCA;SANTA CRUZ;CATACHE;SIERRA;DISTRITAL;9852;1555;8297;G;0.44;0.68;248.41;354.88;0.97;0.63
20240410;61304;2019;CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;SIERRA;DISTRITAL;3505;354;3151;G;0.44;0.15;56.55;80.79;0.22;0.63
20240410;61305;2019;CAJAMARCA;SANTA CRUZ;LA ESPERANZA;SIERRA;DISTRITAL;2391;208;2183;G;0.44;0.09;33.23;47.47;0.13;0.63
20240410;61306;2019;CAJAMARCA;SANTA CRUZ;NINABAMBA;SIERRA;DISTRITAL;2067;273;1794;G;0.44;0.12;43.61;62.30;0.17;0.63
20240410;61307;2019;CAJAMARCA;SANTA CRUZ;PULAN;SIERRA;DISTRITAL;3962;486;3476;G;0.44;0.21;77.64;110.91;0.30;0.63
20240410;61308;2019;CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;SIERRA;DISTRITAL;1442;175;1267;G;0.44;0.08;27.96;39.94;0.11;0.63
20240410;61309;2019;CAJAMARCA;SANTA CRUZ;SEXI;SIERRA;DISTRITAL;443;220;223;F;0.44;0.10;35.15;50.21;0.14;0.63
20240410;61310;2019;CAJAMARCA;SANTA CRUZ;UTICYACU;SIERRA;DISTRITAL;1284;143;1141;G;0.44;0.06;22.84;32.63;0.09;0.63
20240410;61311;2019;CAJAMARCA;SANTA CRUZ;YAUYUCAN;SIERRA;DISTRITAL;2911;805;2106;G;0.44;0.35;128.60;183.71;0.50;0.63
20240410;70101;2019;CALLAO;CALLAO;CALLAO;COSTA;PROVINCIAL;503234;503234;0;A;0.53;266.71;97350.62;139072.31;381.02;0.76
20240410;70102;2019;CALLAO;CALLAO;BELLAVISTA;COSTA;DISTRITAL;80139;80139;0;D;0.62;49.69;18135.46;25907.79;70.98;0.89
20240410;70103;2019;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;COSTA;DISTRITAL;45963;45963;0;D;0.67;30.80;11240.25;16057.50;43.99;0.96
20240410;70104;2019;CALLAO;CALLAO;LA PERLA;COSTA;DISTRITAL;64142;64142;0;D;0.60;38.49;14047.10;20067.28;54.98;0.86
20240410;70105;2019;CALLAO;CALLAO;LA PUNTA;COSTA;DISTRITAL;3963;3963;0;D;0.66;2.62;954.69;1363.84;3.74;0.94
20240410;70106;2019;CALLAO;CALLAO;VENTANILLA;COSTA;DISTRITAL;357035;357035;0;D;0.55;196.37;71674.78;102392.54;280.53;0.79
20240410;70107;2019;CALLAO;CALLAO;MI PERU;COSTA;DISTRITAL;51036;51036;0;D;0.46;23.48;8568.94;12241.35;33.54;0.66
20240410;80101;2019;CUSCO;CUSCO;CUSCO;SIERRA;PROVINCIAL;117821;115567;2254;A;0.45;52.01;18981.88;27116.97;74.29;0.64
20240410;80102;2019;CUSCO;CUSCO;CCORCA;SIERRA;DISTRITAL;2408;754;1654;G;0.44;0.33;120.45;172.08;0.47;0.63
20240410;80103;2019;CUSCO;CUSCO;POROY;SIERRA;DISTRITAL;11418;7224;4194;F;0.47;3.40;1239.28;1770.40;4.85;0.67
20240410;80104;2019;CUSCO;CUSCO;SAN JERONIMO;SIERRA;DISTRITAL;66405;64801;1604;D;0.48;31.10;11353.14;16218.76;44.43;0.69
20240410;80105;2019;CUSCO;CUSCO;SAN SEBASTIAN;SIERRA;DISTRITAL;128607;127043;1564;D;0.57;72.41;26431.30;37758.99;103.45;0.81
20240410;80106;2019;CUSCO;CUSCO;SANTIAGO;SIERRA;DISTRITAL;102400;100659;1741;D;0.54;54.36;19839.89;28342.70;77.65;0.77
20240410;80107;2019;CUSCO;CUSCO;SAYLLA;SIERRA;DISTRITAL;7702;5126;2576;F;0.40;2.05;748.40;1069.14;2.93;0.57
20240410;80108;2019;CUSCO;CUSCO;WANCHAQ;SIERRA;DISTRITAL;61408;61408;0;D;0.39;23.95;8741.43;12487.76;34.21;0.56
20240410;80201;2019;CUSCO;ACOMAYO;ACOMAYO;SIERRA;PROVINCIAL;4678;2897;1781;B;0.39;1.13;412.39;589.13;1.61;0.56
20240410;80202;2019;CUSCO;ACOMAYO;ACOPIA;SIERRA;DISTRITAL;3010;2019;991;F;0.44;0.88;322.54;460.77;1.26;0.63
20240410;80203;2019;CUSCO;ACOMAYO;ACOS;SIERRA;DISTRITAL;2367;1399;968;F;0.37;0.52;188.93;269.91;0.74;0.53
20240410;80204;2019;CUSCO;ACOMAYO;MOSOC LLACTA;SIERRA;DISTRITAL;1118;619;499;F;0.44;0.27;98.89;141.27;0.39;0.63
20240410;80205;2019;CUSCO;ACOMAYO;POMACANCHI;SIERRA;DISTRITAL;7661;5056;2605;F;0.44;2.21;807.70;1153.86;3.16;0.63
20240410;80206;2019;CUSCO;ACOMAYO;RONDOCAN;SIERRA;DISTRITAL;1982;1223;759;F;0.44;0.54;195.38;279.11;0.76;0.63
20240410;80207;2019;CUSCO;ACOMAYO;SANGARARA;SIERRA;DISTRITAL;3435;2632;803;E;0.44;1.15;420.47;600.67;1.65;0.63
20240410;80301;2019;CUSCO;ANTA;ANTA;SIERRA;PROVINCIAL;24667;12215;12452;B;0.60;7.33;2675.09;3821.55;10.47;0.86
20240410;80302;2019;CUSCO;ANTA;ANCAHUASI;SIERRA;DISTRITAL;7711;3471;4240;F;0.44;1.52;554.50;792.14;2.17;0.63
20240410;80303;2019;CUSCO;ANTA;CACHIMAYO;SIERRA;DISTRITAL;2681;1829;852;F;0.44;0.80;292.19;417.41;1.14;0.63
20240410;80304;2019;CUSCO;ANTA;CHINCHAYPUJIO;SIERRA;DISTRITAL;4370;1074;3296;G;0.44;0.47;171.57;245.10;0.67;0.63
20240410;80305;2019;CUSCO;ANTA;HUAROCONDO;SIERRA;DISTRITAL;4722;2340;2382;F;0.44;1.02;373.82;534.03;1.46;0.63
20240410;80306;2019;CUSCO;ANTA;LIMATAMBO;SIERRA;DISTRITAL;7868;1892;5976;G;0.44;0.83;302.25;431.79;1.18;0.63
20240410;80307;2019;CUSCO;ANTA;MOLLEPATA;SIERRA;DISTRITAL;3450;1704;1746;F;0.44;0.75;272.22;388.88;1.07;0.63
20240410;80308;2019;CUSCO;ANTA;PUCYURA;SIERRA;DISTRITAL;3199;1912;1287;F;0.44;0.84;305.44;436.35;1.20;0.63
20240410;80309;2019;CUSCO;ANTA;ZURITE;SIERRA;DISTRITAL;3760;2096;1664;F;0.42;0.88;321.59;459.41;1.26;0.60
20240410;80401;2019;CUSCO;CALCA;CALCA;SIERRA;PROVINCIAL;23082;14530;8552;B;0.61;8.86;3235.10;4621.58;12.66;0.87
20240410;80402;2019;CUSCO;CALCA;COYA;SIERRA;DISTRITAL;3652;2993;659;E;0.51;1.53;557.15;795.92;2.18;0.73
20240410;80403;2019;CUSCO;CALCA;LAMAY;SIERRA;DISTRITAL;5920;3059;2861;F;0.36;1.10;401.95;574.22;1.57;0.51
20240410;80404;2019;CUSCO;CALCA;LARES;SIERRA;DISTRITAL;6472;2391;4081;F;0.62;1.48;541.08;772.98;2.12;0.89
20240410;80405;2019;CUSCO;CALCA;PISAC;SIERRA;DISTRITAL;11425;5018;6407;F;0.48;2.41;879.15;1255.93;3.44;0.69
20240410;80406;2019;CUSCO;CALCA;SAN SALVADOR;SIERRA;DISTRITAL;6097;1499;4598;G;0.44;0.66;239.47;342.10;0.94;0.63
20240410;80407;2019;CUSCO;CALCA;TARAY;SIERRA;DISTRITAL;4832;2165;2667;F;0.44;0.95;345.86;494.09;1.35;0.63
20240410;80408;2019;CUSCO;CALCA;YANATILE;SELVA;DISTRITAL;9591;2544;7047;G;0.59;1.50;547.85;782.64;2.14;0.84
20240410;80501;2019;CUSCO;CANAS;YANAOCA;SIERRA;PROVINCIAL;9302;3965;5337;B;0.46;1.82;665.72;951.03;2.61;0.66
20240410;80502;2019;CUSCO;CANAS;CHECCA;SIERRA;DISTRITAL;5523;445;5078;G;0.42;0.19;68.28;97.54;0.27;0.60
20240410;80503;2019;CUSCO;CANAS;KUNTURKANKI;SIERRA;DISTRITAL;5204;1555;3649;G;0.44;0.68;248.41;354.88;0.97;0.63
20240410;80504;2019;CUSCO;CANAS;LANGUI;SIERRA;DISTRITAL;2142;347;1795;G;0.44;0.15;55.43;79.19;0.22;0.63
20240410;80505;2019;CUSCO;CANAS;LAYO;SIERRA;DISTRITAL;5600;692;4908;G;0.52;0.36;131.34;187.63;0.51;0.74
20240410;80506;2019;CUSCO;CANAS;PAMPAMARCA;SIERRA;DISTRITAL;1903;1219;684;F;0.44;0.53;194.74;278.20;0.76;0.63
20240410;80507;2019;CUSCO;CANAS;QUEHUE;SIERRA;DISTRITAL;2704;352;2352;G;0.44;0.15;56.23;80.33;0.22;0.63
20240410;80508;2019;CUSCO;CANAS;TUPAC AMARU;SIERRA;DISTRITAL;2646;453;2193;G;0.44;0.20;72.37;103.38;0.28;0.63
20240410;80601;2019;CUSCO;CANCHIS;SICUANI;SIERRA;PROVINCIAL;63931;51537;12394;A;0.48;24.74;9029.28;12898.97;35.34;0.69
20240410;80602;2019;CUSCO;CANCHIS;CHECACUPE;SIERRA;DISTRITAL;5191;2413;2778;F;0.32;0.77;280.08;400.11;1.10;0.45
20240410;80603;2019;CUSCO;CANCHIS;COMBAPATA;SIERRA;DISTRITAL;5038;2183;2855;F;1.48;3.23;1179.26;1684.65;4.62;2.11
20240410;80604;2019;CUSCO;CANCHIS;MARANGANI;SIERRA;DISTRITAL;10453;3311;7142;G;0.36;1.19;435.07;621.52;1.70;0.51
20240410;80605;2019;CUSCO;CANCHIS;PITUMARCA;SIERRA;DISTRITAL;8257;4484;3773;F;0.71;3.18;1162.03;1660.04;4.55;1.01
20240410;80606;2019;CUSCO;CANCHIS;SAN PABLO;SIERRA;DISTRITAL;4515;1752;2763;F;0.26;0.46;166.26;237.52;0.65;0.37
20240410;80607;2019;CUSCO;CANCHIS;SAN PEDRO;SIERRA;DISTRITAL;2821;1610;1211;F;0.60;0.97;352.59;503.70;1.38;0.86
20240410;80608;2019;CUSCO;CANCHIS;TINTA;SIERRA;DISTRITAL;5479;2827;2652;F;0.38;1.07;392.10;560.15;1.53;0.54
20240410;80701;2019;CUSCO;CHUMBIVILCAS;SANTO TOMAS;SIERRA;PROVINCIAL;22958;12020;10938;B;0.93;11.18;4080.19;5828.84;15.97;1.33
20240410;80702;2019;CUSCO;CHUMBIVILCAS;CAPACMARCA;SIERRA;DISTRITAL;4158;778;3380;G;0.44;0.34;124.29;177.55;0.49;0.63
20240410;80703;2019;CUSCO;CHUMBIVILCAS;CHAMACA;SIERRA;DISTRITAL;6596;1604;4992;G;0.58;0.93;338.40;483.42;1.32;0.83
20240410;80704;2019;CUSCO;CHUMBIVILCAS;COLQUEMARCA;SIERRA;DISTRITAL;7228;1414;5814;G;0.44;0.62;225.89;322.70;0.88;0.63
20240410;80705;2019;CUSCO;CHUMBIVILCAS;LIVITACA;SIERRA;DISTRITAL;12704;2727;9977;G;0.44;1.19;435.64;622.35;1.71;0.63
20240410;80706;2019;CUSCO;CHUMBIVILCAS;LLUSCO;SIERRA;DISTRITAL;4462;904;3558;G;0.44;0.40;144.42;206.31;0.57;0.63
20240410;80707;2019;CUSCO;CHUMBIVILCAS;QUIÑOTA;SIERRA;DISTRITAL;4036;890;3146;G;0.44;0.39;142.18;203.11;0.56;0.63
20240410;80708;2019;CUSCO;CHUMBIVILCAS;VELILLE;SIERRA;DISTRITAL;8423;2988;5435;F;0.45;1.34;487.51;696.44;1.91;0.64
20240410;80801;2019;CUSCO;ESPINAR;ESPINAR;SIERRA;PROVINCIAL;38252;32882;5370;A;0.49;16.11;5880.95;8401.35;23.02;0.70
20240410;80802;2019;CUSCO;ESPINAR;CONDOROMA;SIERRA;DISTRITAL;896;472;424;F;0.44;0.21;75.40;107.72;0.30;0.63
20240410;80803;2019;CUSCO;ESPINAR;COPORAQUE;SIERRA;DISTRITAL;10236;945;9291;G;0.32;0.30;110.38;157.68;0.43;0.46
20240410;80804;2019;CUSCO;ESPINAR;OCORURO;SIERRA;DISTRITAL;1035;145;890;G;0.44;0.06;23.16;33.09;0.09;0.63
20240410;80805;2019;CUSCO;ESPINAR;PALLPATA;SIERRA;DISTRITAL;5130;2430;2700;F;0.38;0.92;337.04;481.49;1.32;0.54
20240410;80806;2019;CUSCO;ESPINAR;PICHIGUA;SIERRA;DISTRITAL;2896;468;2428;G;0.42;0.20;71.80;102.58;0.28;0.60
20240410;80807;2019;CUSCO;ESPINAR;SUYCKUTAMBO;SIERRA;DISTRITAL;1640;336;1304;G;0.44;0.15;53.68;76.68;0.21;0.63
20240410;80808;2019;CUSCO;ESPINAR;ALTO PICHIGUA;SIERRA;DISTRITAL;2023;330;1693;G;0.44;0.14;52.72;75.31;0.21;0.63
20240410;80901;2019;CUSCO;LA CONVENCION;SANTA ANA;SELVA;PROVINCIAL;30330;25585;4745;A;0.57;14.58;5322.96;7604.23;20.83;0.81
20240410;80902;2019;CUSCO;LA CONVENCION;ECHARATE;SELVA;DISTRITAL;26006;3927;22079;G;0.71;2.79;1017.68;1453.83;3.98;1.01
20240410;80903;2019;CUSCO;LA CONVENCION;HUAYOPATA;SELVA;DISTRITAL;5525;2778;2747;F;0.54;1.50;548.92;784.17;2.15;0.77
20240410;80904;2019;CUSCO;LA CONVENCION;MARANURA;SELVA;DISTRITAL;5336;1581;3755;G;0.54;0.86;312.40;446.28;1.22;0.77
20240410;80905;2019;CUSCO;LA CONVENCION;OCOBAMBA;SELVA;DISTRITAL;6025;317;5708;G;0.54;0.17;62.64;89.48;0.25;0.77
20240410;80906;2019;CUSCO;LA CONVENCION;QUELLOUNO;SELVA;DISTRITAL;15187;2286;12901;G;0.65;1.49;542.35;774.79;2.12;0.93
20240410;80907;2019;CUSCO;LA CONVENCION;KIMBIRI;SELVA;DISTRITAL;18702;11312;7390;F;0.51;5.77;2105.73;3008.18;8.24;0.73
20240410;80908;2019;CUSCO;LA CONVENCION;SANTA TERESA;SELVA;DISTRITAL;6969;1881;5088;G;0.22;0.41;151.04;215.78;0.59;0.31
20240410;80909;2019;CUSCO;LA CONVENCION;VILCABAMBA;SELVA;DISTRITAL;10359;416;9943;G;0.26;0.11;39.48;56.40;0.15;0.37
20240410;80910;2019;CUSCO;LA CONVENCION;PICHARI;SELVA;DISTRITAL;26160;18864;7296;E;0.66;12.45;4544.34;6491.91;17.79;0.94
20240410;80911;2019;CUSCO;LA CONVENCION;INKAWASI;SELVA;DISTRITAL;4979;781;4198;G;0.55;0.43;156.50;223.57;0.61;0.78
20240410;80912;2019;CUSCO;LA CONVENCION;VILLA VIRGEN;SELVA;DISTRITAL;2365;1343;1022;F;0.54;0.73;265.37;379.10;1.04;0.77
20240410;80913;2019;CUSCO;LA CONVENCION;VILLA KINTIARINA;SELVA;DISTRITAL;2350;622;1728;G;0.41;0.26;93.08;132.97;0.36;0.59
20240410;80914;2019;CUSCO;LA CONVENCION;MEGANTONI;SELVA;DISTRITAL;7553;490;7063;G;0.40;0.20;71.54;102.20;0.28;0.57
20240410;81001;2019;CUSCO;PARURO;PARURO;SIERRA;PROVINCIAL;3479;1903;1576;B;0.61;1.16;423.70;605.29;1.66;0.87
20240410;81002;2019;CUSCO;PARURO;ACCHA;SIERRA;DISTRITAL;3179;1498;1681;F;0.44;0.66;239.31;341.87;0.94;0.63
20240410;81003;2019;CUSCO;PARURO;CCAPI;SIERRA;DISTRITAL;3175;798;2377;G;0.93;0.74;270.30;386.14;1.06;1.33
20240410;81004;2019;CUSCO;PARURO;COLCHA;SIERRA;DISTRITAL;974;941;33;E;0.44;0.41;150.33;214.75;0.59;0.63
20240410;81005;2019;CUSCO;PARURO;HUANOQUITE;SIERRA;DISTRITAL;5116;1912;3204;F;0.44;0.84;305.44;436.35;1.20;0.63
20240410;81006;2019;CUSCO;PARURO;OMACHA;SIERRA;DISTRITAL;5891;1965;3926;G;0.57;1.12;408.82;584.03;1.60;0.81
20240410;81007;2019;CUSCO;PARURO;PACCARITAMBO;SIERRA;DISTRITAL;2118;776;1342;F;0.44;0.34;123.97;177.10;0.49;0.63
20240410;81008;2019;CUSCO;PARURO;PILLPINTO;SIERRA;DISTRITAL;1054;983;71;E;0.35;0.34;125.58;179.40;0.49;0.50
20240410;81009;2019;CUSCO;PARURO;YAURISQUE;SIERRA;DISTRITAL;1978;534;1444;G;0.44;0.23;85.31;121.87;0.33;0.63
20240410;81101;2019;CUSCO;PAUCARTAMBO;PAUCARTAMBO;SIERRA;PROVINCIAL;13323;4262;9061;B;0.68;2.90;1057.83;1511.18;4.14;0.97
20240410;81102;2019;CUSCO;PAUCARTAMBO;CAICAY;SIERRA;DISTRITAL;3005;639;2366;G;0.44;0.28;102.08;145.83;0.40;0.63
20240410;81103;2019;CUSCO;PAUCARTAMBO;CHALLABAMBA;SIERRA;DISTRITAL;9468;1286;8182;G;0.44;0.56;205.44;293.49;0.80;0.63
20240410;81104;2019;CUSCO;PAUCARTAMBO;COLQUEPATA;SIERRA;DISTRITAL;8973;1660;7313;G;0.44;0.73;265.19;378.84;1.04;0.63
20240410;81105;2019;CUSCO;PAUCARTAMBO;HUANCARANI;SIERRA;DISTRITAL;7788;2005;5783;G;0.40;0.79;289.80;414.00;1.13;0.57
20240410;81106;2019;CUSCO;PAUCARTAMBO;KOSÑIPATA;SELVA;DISTRITAL;4885;2014;2871;F;0.54;1.09;397.95;568.51;1.56;0.77
20240410;81201;2019;CUSCO;QUISPICANCHI;URCOS;SIERRA;PROVINCIAL;11984;7582;4402;B;0.53;4.02;1466.74;2095.34;5.74;0.76
20240410;81202;2019;CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;SIERRA;DISTRITAL;6760;4779;1981;E;0.26;1.24;453.53;647.90;1.78;0.37
20240410;81203;2019;CUSCO;QUISPICANCHI;CAMANTI;SELVA;DISTRITAL;2556;1979;577;E;0.42;0.83;303.38;433.40;1.19;0.60
20240410;81204;2019;CUSCO;QUISPICANCHI;CCARHUAYO;SIERRA;DISTRITAL;3136;826;2310;G;0.38;0.31;114.57;163.67;0.45;0.54
20240410;81205;2019;CUSCO;QUISPICANCHI;CCATCA;SIERRA;DISTRITAL;15039;3841;11198;G;0.27;1.04;378.53;540.76;1.48;0.39
20240410;81206;2019;CUSCO;QUISPICANCHI;CUSIPATA;SIERRA;DISTRITAL;4673;1374;3299;G;0.44;0.60;219.50;313.57;0.86;0.63
20240410;81207;2019;CUSCO;QUISPICANCHI;HUARO;SIERRA;DISTRITAL;4919;3231;1688;F;0.38;1.23;448.14;640.20;1.75;0.54
20240410;81208;2019;CUSCO;QUISPICANCHI;LUCRE;SIERRA;DISTRITAL;5103;4371;732;E;0.35;1.53;558.40;797.71;2.19;0.50
20240410;81209;2019;CUSCO;QUISPICANCHI;MARCAPATA;SIERRA;DISTRITAL;4917;722;4195;G;0.42;0.30;110.77;158.25;0.43;0.60
20240410;81210;2019;CUSCO;QUISPICANCHI;OCONGATE;SIERRA;DISTRITAL;18147;4657;13490;G;0.39;1.82;662.92;947.03;2.59;0.56
20240410;81211;2019;CUSCO;QUISPICANCHI;OROPESA;SIERRA;DISTRITAL;11054;9866;1188;E;0.38;3.75;1368.41;1954.88;5.36;0.54
20240410;81212;2019;CUSCO;QUISPICANCHI;QUIQUIJANA;SIERRA;DISTRITAL;11739;3737;8002;G;0.46;1.72;627.44;896.35;2.46;0.66
20240410;81301;2019;CUSCO;URUBAMBA;URUBAMBA;SIERRA;PROVINCIAL;23222;15744;7478;B;0.52;8.19;2988.21;4268.87;11.70;0.74
20240410;81302;2019;CUSCO;URUBAMBA;CHINCHERO;SIERRA;DISTRITAL;12043;4501;7542;F;0.20;0.90;328.57;469.39;1.29;0.29
20240410;81303;2019;CUSCO;URUBAMBA;HUAYLLABAMBA;SIERRA;DISTRITAL;6192;2174;4018;F;0.44;0.95;347.30;496.14;1.36;0.63
20240410;81304;2019;CUSCO;URUBAMBA;MACHUPICCHU;SIERRA;DISTRITAL;5671;4707;964;E;0.60;2.82;1030.83;1472.62;4.03;0.86
20240410;81305;2019;CUSCO;URUBAMBA;MARAS;SIERRA;DISTRITAL;6729;1704;5025;G;0.37;0.63;230.13;328.75;0.90;0.53
20240410;81306;2019;CUSCO;URUBAMBA;OLLANTAYTAMBO;SIERRA;DISTRITAL;11642;3796;7846;G;0.59;2.24;817.47;1167.81;3.20;0.84
20240410;81307;2019;CUSCO;URUBAMBA;YUCAY;SIERRA;DISTRITAL;3378;3299;79;E;0.41;1.35;493.70;705.28;1.93;0.59
20240410;90101;2019;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;SIERRA;PROVINCIAL;42674;38252;4422;A;0.34;12.94;4722.92;6747.03;18.49;0.48
20240410;90102;2019;HUANCAVELICA;HUANCAVELICA;ACOBAMBILLA;SIERRA;DISTRITAL;2027;362;1665;G;0.44;0.16;57.83;82.61;0.23;0.63
20240410;90103;2019;HUANCAVELICA;HUANCAVELICA;ACORIA;SIERRA;DISTRITAL;18013;4419;13594;G;0.35;1.55;564.53;806.47;2.21;0.50
20240410;90104;2019;HUANCAVELICA;HUANCAVELICA;CONAYCA;SIERRA;DISTRITAL;879;652;227;E;0.58;0.38;138.98;198.55;0.54;0.83
20240410;90105;2019;HUANCAVELICA;HUANCAVELICA;CUENCA;SIERRA;DISTRITAL;1130;289;841;G;0.44;0.13;46.17;65.95;0.18;0.63
20240410;90106;2019;HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA;SIERRA;DISTRITAL;1893;1165;728;F;0.20;0.23;85.05;121.49;0.33;0.29
20240410;90107;2019;HUANCAVELICA;HUANCAVELICA;HUAYLLAHUARA;SIERRA;DISTRITAL;681;467;214;E;0.44;0.20;74.60;106.58;0.29;0.63
20240410;90108;2019;HUANCAVELICA;HUANCAVELICA;IZCUCHACA;SIERRA;DISTRITAL;916;566;350;F;0.44;0.25;90.42;129.17;0.35;0.63
20240410;90109;2019;HUANCAVELICA;HUANCAVELICA;LARIA;SIERRA;DISTRITAL;747;350;397;F;0.44;0.15;55.91;79.88;0.22;0.63
20240410;90110;2019;HUANCAVELICA;HUANCAVELICA;MANTA;SIERRA;DISTRITAL;962;220;742;G;0.44;0.10;35.15;50.21;0.14;0.63
20240410;90111;2019;HUANCAVELICA;HUANCAVELICA;MARISCAL CACERES;SIERRA;DISTRITAL;514;443;71;E;0.42;0.19;67.97;97.10;0.27;0.60
20240410;90112;2019;HUANCAVELICA;HUANCAVELICA;MOYA;SIERRA;DISTRITAL;966;333;633;F;0.42;0.14;51.09;72.99;0.20;0.60
20240410;90113;2019;HUANCAVELICA;HUANCAVELICA;NUEVO OCCORO;SIERRA;DISTRITAL;1769;476;1293;G;0.44;0.21;76.04;108.63;0.30;0.63
20240410;90114;2019;HUANCAVELICA;HUANCAVELICA;PALCA;SIERRA;DISTRITAL;2005;582;1423;G;0.44;0.25;92.98;132.82;0.36;0.63
20240410;90115;2019;HUANCAVELICA;HUANCAVELICA;PILCHACA;SIERRA;DISTRITAL;528;344;184;F;0.42;0.14;52.78;75.40;0.21;0.60
20240410;90116;2019;HUANCAVELICA;HUANCAVELICA;VILCA;SIERRA;DISTRITAL;1922;155;1767;G;0.44;0.07;24.76;35.37;0.10;0.63
20240410;90117;2019;HUANCAVELICA;HUANCAVELICA;YAULI;SIERRA;DISTRITAL;20557;5332;15225;G;0.47;2.51;914.70;1306.72;3.58;0.67
20240410;90118;2019;HUANCAVELICA;HUANCAVELICA;ASCENSION;SIERRA;DISTRITAL;17963;17071;892;D;0.47;8.02;2928.53;4183.61;11.46;0.67
20240410;90119;2019;HUANCAVELICA;HUANCAVELICA;HUANDO;SIERRA;DISTRITAL;6619;1940;4679;G;0.48;0.93;339.89;485.55;1.33;0.69
20240410;90201;2019;HUANCAVELICA;ACOBAMBA;ACOBAMBA;SIERRA;PROVINCIAL;9652;6016;3636;B;0.39;2.38;867.15;1238.79;3.39;0.56
20240410;90202;2019;HUANCAVELICA;ACOBAMBA;ANDABAMBA;SIERRA;DISTRITAL;3287;931;2356;G;0.41;0.38;140.00;200.01;0.55;0.59
20240410;90203;2019;HUANCAVELICA;ACOBAMBA;ANTA;SIERRA;DISTRITAL;4718;1614;3104;G;0.44;0.71;257.84;368.34;1.01;0.63
20240410;90204;2019;HUANCAVELICA;ACOBAMBA;CAJA;SIERRA;DISTRITAL;1887;806;1081;F;0.44;0.35;128.76;183.94;0.50;0.63
20240410;90205;2019;HUANCAVELICA;ACOBAMBA;MARCAS;SIERRA;DISTRITAL;1577;654;923;F;0.42;0.27;100.34;143.35;0.39;0.60
