id,ubigeo,anio,tipo_residuo,pob_total,pob_urbana,pob_rural,qresiduos_mun,qresiduos_valorizado,tasa_valorizacion_pct
7141,60402,2019,INORGANICO,3290,388,2902,88.55,0.0,0.0
7142,60402,2019,ORGANICO,3290,388,2902,88.55,0.0,0.0
7143,60402,2020,INORGANICO,3216,371,2845,84.5,0.0,0.0
7144,60402,2020,ORGANICO,3216,371,2845,84.5,0.0,0.0
7145,60402,2021,INORGANICO,3147,356,2791,81.68,0.0,0.0
7146,60402,2021,ORGANICO,3147,356,2791,81.68,0.0,0.0
7147,60402,2022,INORGANICO,3074,341,2733,79.18,0.0,0.0
7148,60402,2022,ORGANICO,3074,341,2733,79.18,0.0,0.0
7149,60402,2023,INORGANICO,2998,333,2665,76.93,0.0,0.0
7150,60402,2023,ORGANICO,2998,333,2665,76.93,0.0,0.0
7151,60402,2024,INORGANICO,2922,324,2598,76.02,0.0,0.0
7152,60402,2024,ORGANICO,2922,324,2598,76.02428571,0.0,0.0
7153,60403,2019,INORGANICO,3669,724,2945,165.23,0.0,0.0
7154,60403,2019,ORGANICO,3669,724,2945,165.23,0.0,0.0
7155,60403,2020,INORGANICO,3632,702,2930,159.89,0.0,0.0
7156,60403,2020,ORGANICO,3632,702,2930,159.89,0.0,0.0
7157,60403,2021,INORGANICO,3600,683,2917,156.7,0.0,0.0
7158,60403,2021,ORGANICO,3600,683,2917,156.7,0.0,0.0
7159,60403,2022,INORGANICO,3563,664,2899,154.17,0.0,0.0
7160,60403,2022,ORGANICO,3563,664,2899,154.17,0.0,0.0
7161,60403,2023,INORGANICO,3523,657,2866,151.77,0.0,0.0
7162,60403,2023,ORGANICO,3523,657,2866,151.77,0.0,0.0
7163,60403,2024,INORGANICO,3481,649,2832,152.28,0.0,0.0
7164,60403,2024,ORGANICO,3481,649,2832,152.2832143,0.0,0.0
7165,60404,2019,INORGANICO,3704,313,3391,71.43,0.0,0.0
7166,60404,2019,ORGANICO,3704,313,3391,71.43,0.0,0.0
7167,60404,2020,INORGANICO,3628,299,3329,68.1,0.0,0.0
7168,60404,2020,ORGANICO,3628,299,3329,68.1,0.0,0.0
7169,60404,2021,INORGANICO,3558,288,3270,66.08,0.0,0.0
7170,60404,2021,ORGANICO,3558,288,3270,66.08,0.0,0.0
7171,60404,2022,INORGANICO,3483,277,3206,64.32,0.0,0.0
7172,60404,2022,ORGANICO,3483,277,3206,64.32,0.0,0.0
7173,60404,2023,INORGANICO,3405,271,3134,62.6,0.0,0.0
7174,60404,2023,ORGANICO,3405,271,3134,62.6,0.0,0.0
7175,60404,2024,INORGANICO,3325,264,3061,61.95,0.0,0.0
7176,60404,2024,ORGANICO,3325,264,3061,61.94571429,0.0,0.0
7177,60405,2019,INORGANICO,2274,536,1738,122.32,0.0,0.0
7178,60405,2019,ORGANICO,2274,536,1738,122.32,0.0,0.0
7179,60405,2020,INORGANICO,2201,509,1692,115.93,0.0,0.0
7180,60405,2020,ORGANICO,2201,509,1692,115.93,0.0,0.0
7181,60405,2021,INORGANICO,2130,484,1646,111.04,0.0,0.0
7182,60405,2021,ORGANICO,2130,484,1646,111.04,0.0,0.0
7183,60405,2022,INORGANICO,2056,459,1597,106.57,0.0,0.0
7184,60405,2022,ORGANICO,2056,459,1597,106.57,0.0,0.0
7185,60405,2023,INORGANICO,1981,442,1539,102.11,0.0,0.0
7186,60405,2023,ORGANICO,1981,442,1539,102.11,0.0,0.0
7187,60405,2024,INORGANICO,1906,426,1480,99.96,0.0,0.0
7188,60405,2024,ORGANICO,1906,426,1480,99.95785714,0.0,0.0
7189,60406,2019,INORGANICO,2377,311,2066,70.98,0.0,0.0
7190,60406,2019,ORGANICO,2377,311,2066,70.98,0.0,0.0
7191,60406,2020,INORGANICO,2311,295,2016,67.19,0.0,0.0
7192,60406,2020,ORGANICO,2311,295,2016,67.19,0.0,0.0
7193,60406,2021,INORGANICO,2248,282,1966,64.7,0.0,0.0
7194,60406,2021,ORGANICO,2248,282,1966,64.7,0.0,0.0
7195,60406,2022,INORGANICO,2182,269,1913,62.46,0.0,0.0
7196,60406,2022,ORGANICO,2182,269,1913,62.46,0.0,0.0
7197,60406,2023,INORGANICO,2114,261,1853,60.29,0.0,0.0
7198,60406,2023,ORGANICO,2114,261,1853,60.29,0.0,0.0
7199,60406,2024,INORGANICO,2046,252,1794,59.13,0.0,0.0
7200,60406,2024,ORGANICO,2046,252,1794,59.13,0.0,0.0
7201,60407,2019,INORGANICO,5899,1431,4468,326.58,0.0,0.0
7202,60407,2019,ORGANICO,5899,1431,4468,326.58,0.0,0.0
7203,60407,2020,INORGANICO,5832,1389,4443,316.36,0.0,0.0
7204,60407,2020,ORGANICO,5832,1389,4443,316.36,0.0,0.0
7205,60407,2021,INORGANICO,5774,1352,4422,310.19,0.0,0.0
7206,60407,2021,ORGANICO,5774,1352,4422,310.19,0.0,0.0
7207,60407,2022,INORGANICO,5708,1313,4395,304.86,0.0,0.0
7208,60407,2022,ORGANICO,5708,1313,4395,304.86,0.0,0.0
7209,60407,2023,INORGANICO,5637,1297,4340,299.62,0.0,0.0
7210,60407,2023,ORGANICO,5637,1297,4340,299.62,0.0,0.0
7211,60407,2024,INORGANICO,5564,1280,4284,300.34,0.0,0.0
7212,60407,2024,ORGANICO,5564,1280,4284,300.3428571,0.0,0.0
7213,60408,2019,INORGANICO,5986,503,5483,114.79,0.0,0.0
7214,60408,2019,ORGANICO,5986,503,5483,114.79,0.0,0.0
7215,60408,2020,INORGANICO,5944,488,5456,111.15,0.0,0.0
7216,60408,2020,ORGANICO,5944,488,5456,111.15,0.0,0.0
7217,60408,2021,INORGANICO,5911,476,5435,109.21,0.0,0.0
7218,60408,2021,ORGANICO,5911,476,5435,109.21,0.0,0.0
7219,60408,2022,INORGANICO,5869,463,5406,107.5,0.0,0.0
7220,60408,2022,ORGANICO,5869,463,5406,107.5,0.0,0.0
7221,60408,2023,INORGANICO,5821,459,5362,106.03,0.0,0.0
7222,60408,2023,ORGANICO,5821,459,5362,106.03,0.0,0.0
7223,60408,2024,INORGANICO,5770,455,5315,106.76,0.0,0.0
7224,60408,2024,ORGANICO,5770,455,5315,106.7625,0.0,0.0
7225,60409,2019,INORGANICO,8660,1448,7212,330.46,0.0,0.0
7226,60409,2019,ORGANICO,8660,1448,7212,330.46,0.0,0.0
7227,60409,2020,INORGANICO,8584,1405,7179,320.0,0.0,0.0
7228,60409,2020,ORGANICO,8584,1405,7179,320.0,0.0,0.0
7229,60409,2021,INORGANICO,8522,1370,7152,314.32,0.0,0.0
7230,60409,2021,ORGANICO,8522,1370,7152,314.32,0.0,0.0
7231,60409,2022,INORGANICO,8448,1333,7115,309.51,0.0,0.0
7232,60409,2022,ORGANICO,8448,1333,7115,309.51,0.0,0.0
7233,60409,2023,INORGANICO,8366,1320,7046,304.94,0.0,0.0
7234,60409,2023,ORGANICO,8366,1320,7046,304.94,0.0,0.0
7235,60409,2024,INORGANICO,8280,1306,6974,306.44,0.0,0.0
7236,60409,2024,ORGANICO,8280,1306,6974,306.4435714,0.0,0.0
7237,60410,2019,INORGANICO,11681,2102,9579,479.71,0.0,0.0
7238,60410,2019,ORGANICO,11681,2102,9579,479.71,0.0,0.0
7239,60410,2020,INORGANICO,11586,2042,9544,465.09,0.0,0.0
7240,60410,2020,ORGANICO,11586,2042,9544,465.09,0.0,0.0
7241,60410,2021,INORGANICO,11509,1992,9517,457.02,0.0,0.0
7242,60410,2021,ORGANICO,11509,1992,9517,457.02,0.0,0.0
7243,60410,2022,INORGANICO,11415,1940,9475,450.44,0.0,0.0
7244,60410,2022,ORGANICO,11415,1940,9475,450.44,0.0,0.0
7245,60410,2023,INORGANICO,11310,1922,9388,444.0,0.0,0.0
7246,60410,2023,ORGANICO,11310,1922,9388,444.0,0.0,0.0
7247,60410,2024,INORGANICO,11200,1903,9297,446.53,0.0,0.0
7248,60410,2024,ORGANICO,11200,1903,9297,446.5253571,0.0,0.0
7249,60411,2019,INORGANICO,7444,3051,4393,696.29,0.0,0.0
7250,60411,2019,ORGANICO,7444,3051,4393,696.29,0.0,0.0
7251,60411,2020,INORGANICO,7385,2983,4402,679.41,0.0,0.0
7252,60411,2020,ORGANICO,7385,2983,4402,679.41,0.0,0.0
7253,60411,2021,INORGANICO,7337,2925,4412,671.08,0.0,0.0
7254,60411,2021,ORGANICO,7337,2925,4412,671.08,0.0,0.0
7255,60411,2022,INORGANICO,7278,2862,4416,664.52,0.0,0.0
7256,60411,2022,ORGANICO,7278,2862,4416,664.52,0.0,0.0
7257,60411,2023,INORGANICO,7213,2836,4377,655.15,0.0,0.0
7258,60411,2023,ORGANICO,7213,2836,4377,655.15,0.0,0.0
7259,60411,2024,INORGANICO,7143,2809,4334,659.11,0.0,0.0
7260,60411,2024,ORGANICO,7143,2809,4334,659.1117857,0.0,0.0
7261,60412,2019,INORGANICO,3333,198,3135,45.19,0.0,0.0
7262,60412,2019,ORGANICO,3333,198,3135,45.19,0.0,0.0
7263,60412,2020,INORGANICO,3300,191,3109,43.5,0.0,0.0
7264,60412,2020,ORGANICO,3300,191,3109,43.5,0.0,0.0
7265,60412,2021,INORGANICO,3272,186,3086,42.67,0.0,0.0
7266,60412,2021,ORGANICO,3272,186,3086,42.67,0.0,0.0
7267,60412,2022,INORGANICO,3239,180,3059,41.79,0.0,0.0
7268,60412,2022,ORGANICO,3239,180,3059,41.79,0.0,0.0
7269,60412,2023,INORGANICO,3203,178,3025,41.12,0.0,0.0
7270,60412,2023,ORGANICO,3203,178,3025,41.12,0.0,0.0
7271,60412,2024,INORGANICO,3165,176,2989,41.3,0.0,0.0
7272,60412,2024,ORGANICO,3165,176,2989,41.29714286,0.0,0.0
7273,60413,2019,INORGANICO,4666,1183,3483,269.98,0.0,0.0
7274,60413,2019,ORGANICO,4666,1183,3483,269.98,0.0,0.0
7275,60413,2020,INORGANICO,4621,1149,3472,261.7,0.0,0.0
7276,60413,2020,ORGANICO,4621,1149,3472,261.7,0.0,0.0
7277,60413,2021,INORGANICO,4584,1121,3463,257.19,0.0,0.0
7278,60413,2021,ORGANICO,4584,1121,3463,257.19,0.0,0.0
7279,60413,2022,INORGANICO,4540,1092,3448,253.55,0.0,0.0
7280,60413,2022,ORGANICO,4540,1092,3448,253.55,0.0,0.0
7281,60413,2023,INORGANICO,4492,1080,3412,249.49,0.0,0.0
7282,60413,2023,ORGANICO,4492,1080,3412,249.49,0.0,0.0
7283,60413,2024,INORGANICO,4442,1068,3374,250.6,0.0,0.0
7284,60413,2024,ORGANICO,4442,1068,3374,250.5985714,0.0,0.0
7285,60414,2019,INORGANICO,1248,615,633,140.35,0.0,0.0
7286,60414,2019,ORGANICO,1248,615,633,140.35,0.0,0.0
7287,60414,2020,INORGANICO,1222,594,628,135.29,0.0,0.0
7288,60414,2020,ORGANICO,1222,594,628,135.29,0.0,0.0
7289,60414,2021,INORGANICO,1197,576,621,132.15,0.0,0.0
7290,60414,2021,ORGANICO,1197,576,621,132.15,0.0,0.0
7291,60414,2022,INORGANICO,1171,557,614,129.33,0.0,0.0
7292,60414,2022,ORGANICO,1171,557,614,129.33,0.0,0.0
7293,60414,2023,INORGANICO,1144,544,600,125.67,0.0,0.0
7294,60414,2023,ORGANICO,1144,544,600,125.67,0.0,0.0
7295,60414,2024,INORGANICO,1116,531,585,146.75,0.0,0.0
7296,60414,2024,ORGANICO,1116,531,585,146.7456429,0.0,0.0
7297,60415,2019,INORGANICO,8863,1440,7423,292.83,0.0,0.0
7298,60415,2019,ORGANICO,8863,1440,7423,292.83,0.0,0.0
7299,60415,2020,INORGANICO,8826,1404,7422,285.51,0.0,0.0
7300,60415,2020,ORGANICO,8826,1404,7422,285.51,0.0,0.0
7301,60415,2021,INORGANICO,8803,1376,7427,315.69,0.0,0.0
7302,60415,2021,ORGANICO,8803,1376,7427,315.69,0.0,0.0
7303,60415,2022,INORGANICO,8768,1344,7424,312.06,0.0,0.0
7304,60415,2022,ORGANICO,8768,1344,7424,312.06,0.0,0.0
7305,60415,2023,INORGANICO,8723,1337,7386,308.86,0.0,0.0
7306,60415,2023,ORGANICO,8723,1337,7386,308.86,0.0,0.0
7307,60415,2024,INORGANICO,8674,1330,7344,312.08,0.0,0.0
7308,60415,2024,ORGANICO,8674,1330,7344,312.075,0.0,0.0
7309,60416,2019,INORGANICO,988,170,818,38.8,0.0,0.0
7310,60416,2019,ORGANICO,988,170,818,38.8,0.0,0.0
7311,60416,2020,INORGANICO,977,165,812,37.58,0.0,0.0
7312,60416,2020,ORGANICO,977,165,812,37.58,0.0,0.0
7313,60416,2021,INORGANICO,968,160,808,36.71,0.0,0.0
7314,60416,2021,ORGANICO,968,160,808,36.71,0.0,0.0
7315,60416,2022,INORGANICO,958,156,802,36.22,0.0,0.0
7316,60416,2022,ORGANICO,958,156,802,36.22,0.0,0.0
7317,60416,2023,INORGANICO,947,154,793,35.58,0.0,0.0
7318,60416,2023,ORGANICO,947,154,793,35.58,0.0,0.0
7319,60416,2024,INORGANICO,935,152,783,35.67,0.0,0.0
7320,60416,2024,ORGANICO,935,152,783,35.66571429,0.0,0.0
7321,60417,2019,INORGANICO,16850,3001,13849,684.88,0.0,0.0
7322,60417,2019,ORGANICO,16850,3001,13849,684.88,0.0,0.0
7323,60417,2020,INORGANICO,16668,2909,13759,662.55,0.0,0.0
7324,60417,2020,ORGANICO,16668,2909,13759,662.55,0.0,0.0
7325,60417,2021,INORGANICO,16513,2829,13684,649.05,0.0,0.0
7326,60417,2021,ORGANICO,16513,2829,13684,649.05,0.0,0.0
7327,60417,2022,INORGANICO,16334,2747,13587,730.51,0.0,0.0
7328,60417,2022,ORGANICO,16334,2747,13587,730.51,0.0,0.0
7329,60417,2023,INORGANICO,16140,2714,13426,721.73,0.0,0.0
7330,60417,2023,ORGANICO,16140,2714,13426,721.73,0.0,0.0
7331,60417,2024,INORGANICO,15938,2680,13258,712.69,0.0,0.0
7332,60417,2024,ORGANICO,15938,2680,13258,712.6885714,0.0,0.0
7333,60418,2019,INORGANICO,890,211,679,54.97,0.0,0.0
7334,60418,2019,ORGANICO,890,211,679,54.97,0.0,0.0
7335,60418,2020,INORGANICO,880,205,675,53.25,0.0,0.0
7336,60418,2020,ORGANICO,880,205,675,53.25,0.0,0.0
7337,60418,2021,INORGANICO,872,200,672,50.92,0.0,0.0
7338,60418,2021,ORGANICO,872,200,672,50.92,0.0,0.0
7339,60418,2022,INORGANICO,864,195,669,49.63,0.0,0.0
7340,60418,2022,ORGANICO,864,195,669,49.63,0.0,0.0
7341,60418,2023,INORGANICO,855,193,662,49.26,0.0,0.0
7342,60418,2023,ORGANICO,855,193,662,49.26,0.0,0.0
7343,60418,2024,INORGANICO,846,191,655,48.8,0.0,0.0
7344,60418,2024,ORGANICO,846,191,655,48.8005,0.0,0.0
7345,60419,2019,INORGANICO,9744,979,8765,223.42,0.0,0.0
7346,60419,2019,ORGANICO,9744,979,8765,223.42,0.0,0.0
7347,60419,2020,INORGANICO,9670,950,8720,216.37,0.0,0.0
7348,60419,2020,ORGANICO,9670,950,8720,216.37,0.0,0.0
7349,60419,2021,INORGANICO,9612,925,8687,188.11,0.0,0.0
7350,60419,2021,ORGANICO,9612,925,8687,188.11,0.0,0.0
7351,60419,2022,INORGANICO,9541,900,8641,183.02,0.0,0.0
7352,60419,2022,ORGANICO,9541,900,8641,183.02,0.0,0.0
7353,60419,2023,INORGANICO,9460,892,8568,181.39,0.0,0.0
7354,60419,2023,ORGANICO,9460,892,8568,181.39,0.0,0.0
7355,60419,2024,INORGANICO,9374,884,8490,179.77,0.0,0.0
7356,60419,2024,ORGANICO,9374,884,8490,179.7677143,0.0,0.0
7357,60501,2019,INORGANICO,8111,3353,4758,804.24,0.0,0.0
7358,60501,2019,ORGANICO,8111,3353,4758,804.24,9.304,1.1569
7359,60501,2020,INORGANICO,8061,3294,4767,790.09,0.0,0.0
7360,60501,2020,ORGANICO,8061,3294,4767,790.09,11.17,1.4138
7361,60501,2021,INORGANICO,8017,3246,4771,677.02,0.0,0.0
7362,60501,2021,ORGANICO,8017,3246,4771,677.02,37.923,5.6015
7363,60501,2022,INORGANICO,7945,3190,4755,665.34,0.0,0.0
7364,60501,2022,ORGANICO,7945,3190,4755,665.34,30.47,4.5796
7365,60501,2023,INORGANICO,7855,3154,4701,657.83,0.0,0.0
7366,60501,2023,ORGANICO,7855,3154,4701,657.83,31.770000000000003,4.8295
7367,60501,2024,INORGANICO,7756,3114,4642,649.49,0.0,0.0
7368,60501,2024,ORGANICO,7756,3114,4642,649.4914286,97.21,14.9671
7369,60502,2019,INORGANICO,2783,2109,674,450.87,0.0,0.0
7370,60502,2019,ORGANICO,2783,2109,674,450.87,0.0,0.0
7371,60502,2020,INORGANICO,2752,2076,676,454.64,0.0,0.0
7372,60502,2020,ORGANICO,2752,2076,676,454.64,10.2,2.2435
7373,60502,2021,INORGANICO,2721,2044,677,447.64,0.0,0.0
7374,60502,2021,ORGANICO,2721,2044,677,447.64,18.9,4.2221
7375,60502,2022,INORGANICO,2669,1999,670,437.78,0.0,0.0
7376,60502,2022,ORGANICO,2669,1999,670,437.78,7.2,1.6447
7377,60502,2023,INORGANICO,2604,1950,654,427.05,0.0,0.0
7378,60502,2023,ORGANICO,2604,1950,654,427.05,11.7,2.7397
7379,60502,2024,INORGANICO,2531,1896,635,415.22,0.0,0.0
7380,60502,2024,ORGANICO,2531,1896,635,415.224,13.962,3.3625
7381,60503,2019,INORGANICO,1415,191,1224,43.59,0.0,0.0
7382,60503,2019,ORGANICO,1415,191,1224,43.59,0.0,0.0
7383,60503,2020,INORGANICO,1402,186,1216,42.36,0.0,0.0
7384,60503,2020,ORGANICO,1402,186,1216,42.36,0.0,0.0
7385,60503,2021,INORGANICO,1389,181,1208,41.53,0.0,0.0
7386,60503,2021,ORGANICO,1389,181,1208,41.53,0.0,0.0
7387,60503,2022,INORGANICO,1369,176,1193,40.87,0.0,0.0
7388,60503,2022,ORGANICO,1369,176,1193,40.87,0.0,0.0
7389,60503,2023,INORGANICO,1343,173,1170,39.97,0.0,0.0
7390,60503,2023,ORGANICO,1343,173,1170,39.97,0.0,0.0
7391,60503,2024,INORGANICO,1314,169,1145,39.65,0.0,0.0
7392,60503,2024,ORGANICO,1314,169,1145,39.65464286,0.0,0.0
7393,60504,2019,INORGANICO,2854,252,2602,57.51,0.0,0.0
7394,60504,2019,ORGANICO,2854,252,2602,57.51,0.0,0.0
7395,60504,2020,INORGANICO,2845,247,2598,56.26,0.0,0.0
7396,60504,2020,ORGANICO,2845,247,2598,56.26,0.0,0.0
7397,60504,2021,INORGANICO,2842,243,2599,55.75,0.0,0.0
7398,60504,2021,ORGANICO,2842,243,2599,55.75,0.0,0.0
7399,60504,2022,INORGANICO,2835,239,2596,55.49,0.0,0.0
7400,60504,2022,ORGANICO,2835,239,2596,55.49,0.0,0.0
7401,60504,2023,INORGANICO,2828,238,2590,54.98,0.0,0.0
7402,60504,2023,ORGANICO,2828,238,2590,54.98,0.0,0.0
7403,60504,2024,INORGANICO,2819,238,2581,55.85,0.0,0.0
7404,60504,2024,ORGANICO,2819,238,2581,55.845,0.0,0.0
7405,60505,2019,INORGANICO,3605,533,3072,121.64,0.0,0.0
7406,60505,2019,ORGANICO,3605,533,3072,121.64,0.0,0.0
7407,60505,2020,INORGANICO,3607,525,3082,119.57,0.0,0.0
7408,60505,2020,ORGANICO,3607,525,3082,119.57,0.0,0.0
7409,60505,2021,INORGANICO,3608,518,3090,118.84,0.0,0.0
7410,60505,2021,ORGANICO,3608,518,3090,118.84,0.0,0.0
7411,60505,2022,INORGANICO,3612,512,3100,118.88,0.0,0.0
7412,60505,2022,ORGANICO,3612,512,3100,118.88,0.0,0.0
7413,60505,2023,INORGANICO,3617,513,3104,118.51,0.0,0.0
7414,60505,2023,ORGANICO,3617,513,3104,118.51,0.0,0.0
7415,60505,2024,INORGANICO,3622,513,3109,120.37,0.0,0.0
7416,60505,2024,ORGANICO,3622,513,3109,120.3717857,0.0,0.0
7417,60506,2019,INORGANICO,1054,156,898,35.6,0.0,0.0
7418,60506,2019,ORGANICO,1054,156,898,35.6,0.0,0.0
7419,60506,2020,INORGANICO,1047,152,895,34.62,0.0,0.0
7420,60506,2020,ORGANICO,1047,152,895,34.62,0.0,0.0
7421,60506,2021,INORGANICO,1040,150,890,27.38,0.0,0.0
7422,60506,2021,ORGANICO,1040,150,890,27.38,0.0,0.0
7423,60506,2022,INORGANICO,1030,146,884,26.65,0.0,0.0
7424,60506,2022,ORGANICO,1030,146,884,26.65,0.0,0.0
7425,60506,2023,INORGANICO,1017,144,873,30.79,0.0,0.0
7426,60506,2023,ORGANICO,1017,144,873,30.79,0.0,0.0
7427,60506,2024,INORGANICO,1002,142,860,30.36,0.0,0.0
7428,60506,2024,ORGANICO,1002,142,860,30.35757143,0.0,0.0
7429,60507,2019,INORGANICO,2643,1673,970,381.81,0.0,0.0
7430,60507,2019,ORGANICO,2643,1673,970,381.81,0.0,0.0
7431,60507,2020,INORGANICO,2650,1666,984,379.45,0.0,0.0
7432,60507,2020,ORGANICO,2650,1666,984,379.45,0.0,0.0
7433,60507,2021,INORGANICO,2651,1657,994,380.16,0.0,0.0
7434,60507,2021,ORGANICO,2651,1657,994,380.16,0.0,0.0
7435,60507,2022,INORGANICO,2653,1649,1004,382.88,0.0,0.0
7436,60507,2022,ORGANICO,2653,1649,1004,382.88,0.0,0.0
7437,60507,2023,INORGANICO,2655,1650,1005,381.17,0.0,0.0
7438,60507,2023,ORGANICO,2655,1650,1005,381.17,0.0,0.0
7439,60507,2024,INORGANICO,2659,1653,1006,387.86,0.0,0.0
7440,60507,2024,ORGANICO,2659,1653,1006,387.8646429,0.0,0.0
7441,60508,2019,INORGANICO,7051,4542,2509,852.6,0.0,0.0
7442,60508,2019,ORGANICO,7051,4542,2509,852.6,0.0,0.0
7443,60508,2020,INORGANICO,6993,4473,2520,839.65,0.0,0.0
7444,60508,2020,ORGANICO,6993,4473,2520,839.65,0.0,0.0
7445,60508,2021,INORGANICO,6940,4414,2526,1173.81,0.0,0.0
7446,60508,2021,ORGANICO,6940,4414,2526,1173.81,0.0,0.0
7447,60508,2022,INORGANICO,6851,4336,2515,1153.07,0.0,0.0
7448,60508,2022,ORGANICO,6851,4336,2515,1153.07,0.0,0.0
7449,60508,2023,INORGANICO,6739,4265,2474,1134.19,0.0,0.0
7450,60508,2023,ORGANICO,6739,4265,2474,1134.19,0.0,0.0
7451,60508,2024,INORGANICO,6616,4187,2429,1113.44,0.0,0.0
7452,60508,2024,ORGANICO,6616,4187,2429,1113.442929,0.0,0.0
7453,60601,2019,INORGANICO,51440,20574,30866,5685.77,12.7,0.2234
7454,60601,2019,ORGANICO,51440,20574,30866,5685.77,133.6,2.3497
7455,60601,2020,INORGANICO,51272,20245,31027,5594.85,16.0,0.286
7456,60601,2020,ORGANICO,51272,20245,31027,5594.85,76.95,1.3754
7457,60601,2021,INORGANICO,51313,20036,31277,5432.62,26.55,0.4887
7458,60601,2021,ORGANICO,51313,20036,31277,5432.62,145.3,2.6746
7459,60601,2022,INORGANICO,51275,19794,31481,4954.16,36.56,0.738
7460,60601,2022,ORGANICO,51275,19794,31481,4954.16,132.5,2.6745
7461,60601,2023,INORGANICO,51182,19758,31424,4945.15,26.29,0.5316
7462,60601,2023,ORGANICO,51182,19758,31424,4945.15,338.0,6.835
7463,60601,2024,INORGANICO,51053,19708,31345,4932.63,63.82,1.2938
7464,60601,2024,ORGANICO,51053,19708,31345,4932.630857,196.39,3.9814
7465,60602,2019,INORGANICO,9694,580,9114,127.13,0.0,0.0
7466,60602,2019,ORGANICO,9694,580,9114,127.13,0.0,0.0
7467,60602,2020,INORGANICO,9627,564,9063,223.51,0.0,0.0
7468,60602,2020,ORGANICO,9627,564,9063,223.51,0.0,0.0
7469,60602,2021,INORGANICO,9598,552,9046,218.75,0.0,0.0
7470,60602,2021,ORGANICO,9598,552,9046,218.75,0.0,0.0
7471,60602,2022,INORGANICO,9554,540,9014,135.15,0.0,0.0
7472,60602,2022,ORGANICO,9554,540,9014,135.15,0.0,0.0
7473,60602,2023,INORGANICO,9501,537,8964,134.4,2.73,2.0312
7474,60602,2023,ORGANICO,9501,537,8964,134.4,27.88,20.744
7475,60602,2024,INORGANICO,9442,534,8908,133.65,0.0,0.0
7476,60602,2024,ORGANICO,9442,534,8908,133.6525714,0.0,0.0
7477,60603,2019,INORGANICO,3308,354,2954,80.79,0.0,0.0
7478,60603,2019,ORGANICO,3308,354,2954,80.79,0.0,0.0
7479,60603,2020,INORGANICO,3286,345,2941,78.58,0.0,0.0
7480,60603,2020,ORGANICO,3286,345,2941,78.58,0.0,0.0
7481,60603,2021,INORGANICO,3277,339,2938,77.78,0.0,0.0
7482,60603,2021,ORGANICO,3277,339,2938,77.78,0.0,0.0
7483,60603,2022,INORGANICO,3262,331,2931,76.85,0.0,0.0
7484,60603,2022,ORGANICO,3262,331,2931,76.85,0.0,0.0
7485,60603,2023,INORGANICO,3246,329,2917,76.0,0.0,0.0
7486,60603,2023,ORGANICO,3246,329,2917,76.0,0.0,0.0
7487,60603,2024,INORGANICO,3226,327,2899,76.73,0.0,0.0
7488,60603,2024,ORGANICO,3226,327,2899,76.72821429,0.0,0.0
7489,60604,2019,INORGANICO,2595,374,2221,85.35,0.0,0.0
7490,60604,2019,ORGANICO,2595,374,2221,85.35,0.0,0.0
7491,60604,2020,INORGANICO,2569,363,2206,82.68,0.0,0.0
7492,60604,2020,ORGANICO,2569,363,2206,82.68,0.0,0.0
7493,60604,2021,INORGANICO,2552,356,2196,81.68,0.0,0.0
7494,60604,2021,ORGANICO,2552,356,2196,81.68,0.0,0.0
7495,60604,2022,INORGANICO,2532,347,2185,80.57,0.0,0.0
7496,60604,2022,ORGANICO,2532,347,2185,80.57,0.0,0.0
7497,60604,2023,INORGANICO,2509,344,2165,79.47,0.0,0.0
7498,60604,2023,ORGANICO,2509,344,2165,79.47,0.0,0.0
7499,60604,2024,INORGANICO,2485,341,2144,80.01,0.0,0.0
7500,60604,2024,ORGANICO,2485,341,2144,80.01321429,0.0,0.0
7501,60605,2019,INORGANICO,4032,595,3437,135.79,0.0,0.0
7502,60605,2019,ORGANICO,4032,595,3437,135.79,0.0,0.0
7503,60605,2020,INORGANICO,3977,576,3401,131.19,0.0,0.0
7504,60605,2020,ORGANICO,3977,576,3401,131.19,0.0,0.0
7505,60605,2021,INORGANICO,3940,562,3378,128.94,0.0,0.0
7506,60605,2021,ORGANICO,3940,562,3378,128.94,0.0,0.0
7507,60605,2022,INORGANICO,3897,547,3350,127.01,0.0,0.0
7508,60605,2022,ORGANICO,3897,547,3350,127.01,0.0,0.0
7509,60605,2023,INORGANICO,3849,540,3309,124.75,0.0,0.0
7510,60605,2023,ORGANICO,3849,540,3309,124.75,0.0,0.0
7511,60605,2024,INORGANICO,3800,533,3267,125.06,0.0,0.0
7512,60605,2024,ORGANICO,3800,533,3267,125.0646429,0.0,0.0
7513,60606,2019,INORGANICO,5202,572,4630,130.54,0.0,0.0
7514,60606,2019,ORGANICO,5202,572,4630,130.54,0.0,0.0
7515,60606,2020,INORGANICO,5121,552,4569,125.72,0.0,0.0
7516,60606,2020,ORGANICO,5121,552,4569,125.72,0.0,0.0
7517,60606,2021,INORGANICO,5063,536,4527,122.97,0.0,0.0
7518,60606,2021,ORGANICO,5063,536,4527,122.97,0.0,0.0
7519,60606,2022,INORGANICO,4998,521,4477,120.97,0.0,0.0
7520,60606,2022,ORGANICO,4998,521,4477,120.97,0.0,0.0
7521,60606,2023,INORGANICO,4927,514,4413,118.74,0.0,0.0
7522,60606,2023,ORGANICO,4927,514,4413,118.74,0.0,0.0
